,test_rmse,test_mae,fit_time,test_time
0,0.9386042972382017,0.7220534474683941,3.173889636993408,4.811378717422485
1,0.9387044418824633,0.7223720328985781,3.1929073333740234,5.098633527755737
2,0.9345475529347467,0.7213344853709369,3.4125757217407227,5.32184624671936
3,0.9333474373392255,0.7226603257787936,3.3350284099578857,5.2400712966918945
4,0.9420955199838197,0.7268715752726574,3.360071897506714,5.009560823440552
