,test_rmse,test_mae,fit_time,test_time
0,0.9735093114454585,0.7483408833095011,0.16214871406555176,1.2831676006317139
1,0.9615494608206498,0.7409051833391306,0.17415809631347656,1.2201106548309326
2,0.9652263290280176,0.7414116886490763,0.1731569766998291,1.226116418838501
3,0.976470408053259,0.7492404259503727,0.17215681076049805,1.2251152992248535
4,0.9756574875284015,0.7500285857063645,0.17015480995178223,1.2341234683990479
