,test_rmse,test_mae,fit_time,test_time
0,0.9956896034361765,0.7680013206822027,0.5605015754699707,1.281175136566162
1,0.994907329409578,0.7701205819514512,0.567516565322876,1.2471351623535156
2,0.9996631511852381,0.7762108582974191,0.5725128650665283,1.2511391639709473
3,0.9907450323004336,0.7648613756611057,0.5695180892944336,1.2591543197631836
4,0.9883197843180114,0.7623394220878387,0.5685176849365234,1.2551429271697998
